date,bitcoin,ethereum,bitcoin_cash,ripple,litecoin,tron,ethereum_classic,chainlink,stellar,cardano,dash,tezos,binancecoin,solana,matic_network,dogecoin,avalanche_2
2022-12-26,16842.177039905502,1219.286343216304,101.57374837860624,0.3469858575442719,69.24995490495829,0.05490504451264272,16.199495071300642,5.9906386439339885,0.07410947357509841,0.2596384912708029,44.58360316863077,0.790026673157139,243.3434175145285,11.400966653702737,0.7946382967570126,0.07603749879500363,11.68846545243489
2022-12-27,16900.081871938084,1226.2534148310056,102.92737852990638,0.3661426478635404,70.51867915141914,0.05461633732383843,16.264998661375,6.039869013737375,0.07530771551701312,0.2653712277296782,44.827973900042686,0.7999391979929459,243.75051797543173,11.301306466517868,0.8145623801400227,0.07573060008184418,11.699717502149086
2022-12-28,16701.840210667935,1211.819562063861,101.2812354531596,0.3678858141405444,68.72200099315974,0.05415825377595359,15.852576947489068,5.898730483493072,0.07416773483830126,0.2604918020443702,44.07456720080634,0.7752804532268303,246.44461842860986,11.080348903525167,0.8064246094120958,0.07367950485386761,11.647523601195244
2022-12-29,16538.906094001977,1188.7286638821608,99.07963796368799,0.35632962347408315,66.27645915722096,0.054117264072803956,15.110098127972252,5.672862370504534,0.07177792594398831,0.2484055272755931,42.99768890279401,0.738689743849905,244.03445977512936,9.770824845767208,0.7826415962896793,0.07038797373797434,11.197757658318322
2022-12-30,16644.379087037905,1201.5431060594274,98.15244966875528,0.34325907725585547,66.73265407429477,0.05405343190807895,15.78624798982378,5.6003679674888005,0.07195705948111938,0.2443147559531476,42.57942845287284,0.7284600510428048,246.45075807104243,9.597795220448539,0.7774812192865352,0.07110064442417167,10.98932021883577
2022-12-31,16604.020520373393,1199.1104971711857,96.4644957042645,0.3454333605935747,67.94093637181042,0.054446711406848494,15.564382959942009,5.465573624265922,0.07245157886239846,0.24571201087080485,41.8876956838408,0.7263072899766089,245.83781124667948,9.888231243760044,0.7606710600942095,0.06840591449129423,10.870447325340335
2023-01-01,16540.693624776803,1196.6130648084502,96.94317910475485,0.34008628295318194,69.94656299180124,0.05453606027220149,15.718106292883483,5.567618784670316,0.0713370586171806,0.24639829421855938,42.11222456134693,0.7203533805676987,246.65936120574213,9.961462943297743,0.7591852101009446,0.07033830777267962,10.88963361941692
2023-01-02,16615.969318012816,1200.65921690107,96.59986995530501,0.33906591377275835,70.76254511148379,0.05487465792843326,15.771562089792448,5.62195341840478,0.0726819510266613,0.24993772427992364,42.200601803894465,0.7239971378318,244.06456734303708,9.973949402565085,0.7601876720675049,0.07026603608580245,10.862361279595003
2023-01-03,16674.342536301097,1214.3789459253508,99.05665090636506,0.34857042266522625,74.80552604397208,0.055187727466526226,16.126321584612253,5.681963656070199,0.07382973615129791,0.25394846335971893,43.619165201918875,0.7432801651157184,245.42975628242627,11.266377430112355,0.7810469996639215,0.07142588601923544,11.153299074006373
2023-01-04,16677.646185850346,1214.760969419338,99.41550255617895,0.34381782927835675,75.63497905947953,0.054827778252267326,15.910826402956458,5.621580214689246,0.07375665044015492,0.2531435084634493,42.91275411487987,0.7572767983230044,246.21147125205005,13.35539239265287,0.7809694980117167,0.0705441315157486,11.385008261253798
2023-01-05,16855.1747387671,1256.4366037834864,101.57476391090465,0.34814888508317116,75.50320045280495,0.0547971173693016,19.228067970922485,5.809258173535402,0.07390255301316978,0.26794792110359367,45.848322785070856,0.7679462015031563,259.12811648835725,13.456292702243212,0.8067971291622745,0.07325589249072376,12.082606200302077
2023-01-06,16832.098988497855,1250.7922522355914,100.77264830187374,0.33841798005536067,74.1609292913179,0.05367538316705867,18.23977785365283,5.645416779165775,0.07297187042740896,0.269366459596555,44.878623303618504,0.7624998878534125,256.4740131558113,13.4384801751579,0.7886057814128598,0.07153674086579997,11.74568496014289
2023-01-07,16960.23206247515,1270.028610178057,101.77313204358789,0.34511953355311,75.98645338414858,0.052545675788706295,20.483941915655787,5.71506523969402,0.07519791923334711,0.27887811860425876,46.01152489099694,0.7768379684205843,259.80063819702076,13.52449342211224,0.7999338904739021,0.07260003392516991,11.784937001692171
2023-01-08,16950.861521853905,1264.8369433837202,101.3291194133213,0.3447533324613407,76.36462490558512,0.05213696580776042,20.042415290245103,5.831404666881156,0.07579193794022976,0.2774524659918043,46.40370514965844,0.7947555589615259,261.3192647814156,13.088904148424348,0.8074369000995302,0.0723263902999309,11.747206074004959
2023-01-09,17074.61539572674,1284.5754041342987,103.46088047140391,0.3452258121803157,77.5111914754281,0.053752904568945305,20.38162423670952,5.92074071467722,0.0771589685568949,0.29361520471369507,47.57459626125562,0.825609148388227,273.53602879922215,14.366071146091024,0.8390854179870747,0.07335357103463645,12.026260444541693
2023-01-10,17194.90932945318,1321.676571173056,106.6645257642213,0.34968537233821834,81.76764842597949,0.054705051575781025,20.14718718490677,6.066087416303016,0.07954764919924646,0.31717078990552633,48.9821058543604,0.8322673845149415,272.72570123838176,16.302299779948743,0.8442482039403647,0.0759400136350239,12.211384121023688
2023-01-11,17436.90232978116,1336.017071771777,107.68616747945094,0.3516250959148819,80.82184246408968,0.05488913264536253,20.255606571830135,6.154826972012972,0.07967735313256465,0.32265846715714724,48.37593636373883,0.8313593716776265,277.09901135735623,16.203193608411635,0.8588557979537285,0.07764176087036927,12.729321160649132
2023-01-12,17996.832553741606,1389.7716620941067,110.58728471916876,0.37516804184533054,84.40356860873136,0.05662259458753039,20.579623390160634,6.300651349268723,0.08161396371555069,0.3234089195684316,49.118969623673756,0.8603288827667616,285.4685940120304,16.463404027248835,0.8978710447450735,0.07830178217607052,15.92176476995798
2023-01-13,18866.810330617045,1417.134908743914,119.50764382373721,0.3757077587246529,85.94019666166511,0.05717900062943496,20.96022122676137,6.379953557098787,0.08184821817354185,0.33002479917155986,49.3382935707113,0.8897992150889695,287.38588820938793,16.615747688335087,0.9136095727205852,0.08030954001710083,15.415597415850824
2023-01-14,19941.780543296303,1453.3769102089225,123.43238355636787,0.38668543486765117,86.43957194320865,0.06014841102046604,21.6342457496296,6.604702129043819,0.08459115789274659,0.3453714599228635,51.50059187384218,0.9142004358123198,294.1442843030924,18.279734593696567,0.9323591524424998,0.08431574235527423,15.953889852104112
